,Protein ID,Protein Descrip,Carbo1 ID,Carbo1 Descrip,Carbo2 ID,Carbo2 Descrip,Vege ID,Vege Descrip,Fruit ID,Fruit Descrip,Energy_kcal,Protein_g,Fat_g,Carb_g,Sugar_g
590,43278.0,"Cheese, american cheddar, imitation",9135.0,"Grape juice, canned or bottled, unsweetened, without added ascorbic acid",18148.0,"Cheesecake prepared from mix, no-bake type",11809.0,"Peas, edible-podded, cooked, boiled, drained, with salt",9272.0,"Pineapple, frozen, chunks, sweetened",699.0,26.24,27.16,90.53,47.03
591,1193.0,KRAFT BREAKSTONE'S Reduced Fat Sour Cream,9011.0,"Apples, dried, sulfured, uncooked",9286.0,"Pomegranates, raw",11660.0,"Tomatoes, red, ripe, cooked, stewed",9507.0,"Juice Smoothie, NAKED JUICE, MIGHTY MANGO",620.0,9.479999999999999,16.17,119.14,89.75999999999999
592,1215.0,"Cheese product, pasteurized process, American, reduced fat, fortified with vitamin D",9211.0,"Orange juice, chilled, includes from concentrate, with added calcium",11219.0,"Gourd, white-flowered (calabash), cooked, boiled, drained, without salt",31028.0,"Potatoes, yellow fleshed, hash brown, shredded, salt added in processing, frozen, unprepared",9293.0,"Plums, dried (prunes), stewed, with added sugar",507.0,22.01,14.53,76.42,16.56
593,10934.0,"Pork, cured, ham, shank, bone-in, separable lean only, unheated",9013.0,"Apples, dried, sulfured, stewed, with added sugar",1070.0,"Dessert topping, powdered",11192.0,"Cowpeas (blackeyes), immature seeds, cooked, boiled, drained, without salt",9293.0,"Plums, dried (prunes), stewed, with added sugar",1006.0,33.150000000000006,43.78,126.65,55.769999999999996
594,1217.0,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce, fortified with vitamin D",11852.0,"Salsify, cooked, boiled, drained, with salt",1081.0,"Milk, reduced fat, fluid, 2% milkfat, protein fortified, with added vitamin A and vitamin D",11358.0,"Potatoes, red, flesh and skin, baked",9120.0,"Grapefruit, sections, canned, juice pack, solids and liquids",352.0,14.05,3.4699999999999998,68.69999999999999,37.44
595,7063.0,"Pork sausage, link/patty, unprepared",9028.0,"Apricots, canned, heavy syrup pack, without skin, solids and liquids",20624.0,"Wheat flour, white (industrial), 9% protein, bleached, unenriched",11863.0,"Squash, winter, all varieties, cooked, baked, with salt",9120.0,"Grapefruit, sections, canned, juice pack, solids and liquids",811.0,26.36,26.740000000000002,117.75999999999999,13.57
596,7256.0,"LOUIS RICH, Turkey Breast and White Turkey (oven roasted)",1182.0,"USDA Commodity, cheese, cheddar, reduced fat",18443.0,"Pie, apple, commercially prepared, unenriched flour",11248.0,"Lentils, sprouted, raw",9301.0,"Rambutan, canned, syrup pack",806.0,55.809999999999995,32.06,82.26,1.38
597,1184.0,"Yogurt, vanilla or lemon flavor, nonfat milk, sweetened with low-calorie sweetener",1224.0,"Protein supplement, milk based, Muscle Milk Light, powder",20116.0,"Noodles, japanese, somen, dry",11151.0,"Chicory, witloof, raw",9075.0,"Cherries, sweet, canned, extra heavy syrup pack, solids and liquids",914.0,66.7,13.24,133.82999999999998,11.5
598,1019.0,"Cheese, feta",11767.0,"Chrysanthemum, garland, cooked, boiled, drained, with salt",42303.0,"Cheese, muenster, low fat",11870.0,"Squash, winter, spaghetti, cooked, boiled, drained, or baked, with salt",9293.0,"Plums, dried (prunes), stewed, with added sugar",706.0,42.3,39.449999999999996,51.24,12.129999999999999
599,7045.0,"Luncheon meat, pork, canned",11378.0,"Potatoes, mashed, dehydrated, flakes without milk, dry form",11609.0,"Beets, pickled, canned, solids and liquids",11192.0,"Cowpeas (blackeyes), immature seeds, cooked, boiled, drained, without salt",9309.0,"Rhubarb, frozen, uncooked",871.0,25.360000000000003,31.279999999999998,124.97,21.28
600,17405.0,"Lamb, New Zealand, imported, leg chop/steak, bone-in, separable lean and fat, cooked, fast fried",28236.0,"SUNSHINE, CHEEZ-IT, BIG Crackers",9452.0,Orange Pineapple Juice Blend,11982.0,"Peppers, pasilla, dried",9272.0,"Pineapple, frozen, chunks, sweetened",1201.0,48.82,55.09,142.97,32.17
601,17437.0,"Veal, loin, chop, separable lean and fat, cooked, grilled",18608.0,"KEEBLER, KEEBLER Chocolate Graham SELECTS",11487.0,"Squash, winter, butternut, frozen, unprepared",11232.0,"Jute, potherb, cooked, boiled, drained, without salt",9073.0,"Cherries, sweet, canned, light syrup pack, solids and liquids",824.0,41.19,26.53,110.94999999999999,46.12
602,7077.0,"Smoked link sausage, pork and beef, nonfat dry milk added",43543.0,"Milk, imitation, non-soy",11474.0,"Squash, summer, crookneck and straightneck, frozen, cooked, boiled, drained, without salt",11130.0,"Carrots, frozen, unprepared",9106.0,"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, extra heavy syrup, solids and liquids",508.0,17.27,30.33,43.43,12.39
603,5722.0,"Turkey, retail parts, thigh, meat only, cooked, roasted",11830.0,"Potatoes, baked, skin, with salt",9514.0,"Juice Smoothie, BOLTHOUSE FARMS, BERRY BOOST",11921.0,"Peppers, sweet, red, sauteed",9150.0,"Lemons, raw, without peel",565.0,32.199999999999996,19.419999999999998,73.31,17.48
604,1250.0,"Nutritional supplement for people with diabetes, liquid",11406.0,"Potatoes, french fried, cottage-cut, salt not added in processing, frozen, as purchased",9340.0,"Pears, asian, raw",11266.0,"Mushrooms, brown, italian, or crimini, raw",9383.0,"Tangerines, (mandarin oranges), canned, juice pack, drained",343.0,10.57,9.229999999999999,60.22,19.66
605,10904.0,"Pork, cured, ham with natural juices, rump, bone-in, separable lean and fat, unheated",43144.0,"Cabbage, mustard, salted",28177.0,"KELLOGG'S, POP-TARTS, Frosted Wild Strawberry Toaster Pastries",11841.0,"Potatoes, french fried, all types, salt not added in processing, frozen, oven-heated",9309.0,"Rhubarb, frozen, uncooked",812.0,27.91,28.389999999999997,111.97,33.81
606,7064.0,"Pork sausage, link/patty, cooked, pan-fried",18310.0,"Pie, chocolate creme, commercially prepared",1006.0,"Cheese, brie",11445.0,"Seaweed, kelp, raw",9133.0,"Grapes, canned, thompson seedless, water pack, solids and liquids",1095.0,45.61,78.01,60.18000000000001,39.230000000000004
607,17434.0,"Veal, seam fat only, cooked",11109.0,"Cabbage, raw",11747.0,"Burdock root, cooked, boiled, drained, with salt",11156.0,"Chives, raw",9415.0,"Pears, raw, green anjou",714.0,18.240000000000002,51.24,49.199999999999996,18.33
608,15174.0,"Mollusks, scallop, mixed species, imitation, made from surimi",11191.0,"Cowpeas (blackeyes), immature seeds, raw",11419.0,"Pumpkin leaves, cooked, boiled, drained, without salt",11609.0,"Beets, pickled, canned, solids and liquids",9073.0,"Cherries, sweet, canned, light syrup pack, solids and liquids",342.0,19.849999999999998,1.21,66.41,33.07
609,23270.0,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",11081.0,"Beets, cooked, boiled, drained",11505.0,"Sweet potato leaves, raw",11246.0,"Leeks, (bulb and lower leaf-portion), raw",9041.0,"Bananas, dehydrated, or banana powder",680.0,29.020000000000003,14.200000000000001,122.96000000000001,59.16
610,23270.0,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",28032.0,"GIRL SCOUTS, Samoas Cookies",9144.0,"Jackfruit, raw",11254.0,"Lotus root, raw",9017.0,"Apple juice, frozen concentrate, unsweetened, undiluted, without added ascorbic acid",1011.0,27.790000000000003,38.31,147.32999999999998,93.71
611,10982.0,"Pork, fresh, loin, blade (chops or roasts), boneless, separable lean only, raw",28080.0,"KEEBLER, FUDGE SHOPPE, Deluxe Grahams Cookies",42136.0,"Cream substitute, powdered, light",11432.0,"Radishes, oriental, dried",9301.0,"Rambutan, canned, syrup pack",1418.0,35.8,46.21,225.06,148.02
612,10886.0,"Pork, cured, ham -- water added, slice, bone-in, separable lean only, unheated",11037.0,"Lima beans, immature seeds, frozen, fordhook, unprepared",11130.0,"Carrots, frozen, unprepared",11407.0,"Potatoes, french fried, cottage-cut, salt not added in processing, frozen, oven-heated",9322.0,"Tamarinds, raw",694.0,30.800000000000004,11.899999999999999,125.49000000000001,46.18
613,1219.0,"Yogurt, fruit, lowfat, with low calorie sweetener, fortified with vitamin D",42303.0,"Cheese, muenster, low fat",11409.0,"Potatoes, frozen, french fried, par fried, extruded, prepared, heated in oven, without salt",11179.0,"Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt",9106.0,"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, extra heavy syrup, solids and liquids",878.0,35.989999999999995,38.45,103.85,9.47
614,10915.0,"Pork, cured, ham -- water added, slice, bone-in, separable lean and fat, heated, pan-broil",43261.0,"Yogurt, fruit variety, nonfat",18961.0,"Crackers, cream, GAMESA SABROSAS",11828.0,"Potatoes, baked, flesh and skin, with salt",9383.0,"Tangerines, (mandarin oranges), canned, juice pack, drained",876.0,35.46,29.47,115.65,39.339999999999996
615,1071.0,"Dessert topping, powdered, 1.5 ounce prepared with 1/2 cup milk",11147.0,"Chard, swiss, raw",20033.0,"Oat bran, raw",11891.0,"Turnip greens, cooked, boiled, drained, with salt",9226.0,"Papayas, raw",522.0,24.32,20.44,102.27000000000001,28.03
616,1217.0,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce, fortified with vitamin D",20072.0,"Wheat, hard red winter",20648.0,"Sorghum flour, whole-grain",11818.0,"Peas and onions, frozen, cooked, boiled, drained, with salt",9023.0,"Apricots, canned, water pack, without skin, solids and liquids",855.0,28.64,6.19,180.98,25.17
617,10906.0,"Pork, cured, ham and water product, slice, bone-in, separable lean and fat, unheated",18567.0,"KRAFT, STOVE TOP Stuffing Mix Chicken Flavor",18982.0,"KASHI, H2H Woven Wheat Cracker, Roasted Garlic",11788.0,"Hyacinth-beans, immature seeds, cooked, boiled, drained, with salt",9147.0,"Jujube, dried",1307.0,43.440000000000005,26.459999999999997,231.81999999999996,11.549999999999999
618,10886.0,"Pork, cured, ham -- water added, slice, bone-in, separable lean only, unheated",11641.0,"Squash, summer, all varieties, raw",18141.0,"Cake, yellow, commercially prepared, with vanilla frosting",11609.0,"Beets, pickled, canned, solids and liquids",9028.0,"Apricots, canned, heavy syrup pack, without skin, solids and liquids",650.0,22.89,20.549999999999997,98.51,58.81
619,10909.0,"Pork, cured, ham -- water added, whole, boneless, separable lean and fat, unheated",11758.0,"Carrots, canned, no salt added, solids and liquids",28171.0,"KELLOGG'S, POP-TARTS, Frosted Pumpkin Pie Toaster Pastries",11444.0,"Seaweed, irishmoss, raw",9028.0,"Apricots, canned, heavy syrup pack, without skin, solids and liquids",670.0,24.37,16.27,111.11999999999999,33.09
620,42136.0,"Cream substitute, powdered, light",1254.0,"Cheese food, pasteurized process, American, without added vitamin D",1250.0,"Nutritional supplement for people with diabetes, liquid",11848.0,"Pumpkin leaves, cooked, boiled, drained, with salt",9420.0,"Jackfruit, canned, syrup pack",962.0,26.239999999999995,44.769999999999996,121.17,82.32000000000001
621,1223.0,"Protein supplement, milk based, Muscle Milk, powder",11281.0,"Okra, frozen, cooked, boiled, drained, without salt",28300.0,"Cookies, oatmeal sandwich, with creme filling",11293.0,"Onions, welsh, raw",9301.0,"Rambutan, canned, syrup pack",954.0,52.5,36.28,107.9,42.12
622,1129.0,"Egg, whole, cooked, hard-boiled",9270.0,"Pineapple, canned, heavy syrup pack, solids and liquids",20630.0,"Wheat flour, white (industrial), 10% protein, unbleached, enriched",11777.0,"Cowpeas (blackeyes), immature seeds, cooked, boiled, drained, with salt",9028.0,"Apricots, canned, heavy syrup pack, without skin, solids and liquids",776.0,26.320000000000004,12.67,138.72,21.74
623,15162.0,"Mollusks, clam, mixed species, canned, liquid",18190.0,"Cookies, peanut butter sandwich, regular",9445.0,"Kiwifruit, gold, raw",11497.0,"Succotash, (corn and limas), canned, with cream style corn",9258.0,"Pears, canned, extra heavy syrup pack, solids and liquids",714.0,13.260000000000002,22.349999999999998,122.78999999999999,46.42
624,10922.0,"Pork, cured, ham and water product, whole, boneless, separable lean and fat, heated, roasted",11497.0,"Succotash, (corn and limas), canned, with cream style corn",1059.0,"Milk, filled, fluid, with blend of hydrogenated vegetable oils",11362.0,"Potatoes, raw, skin",9028.0,"Apricots, canned, heavy syrup pack, without skin, solids and liquids",404.0,22.930000000000003,9.65,60.849999999999994,4.61
625,1007.0,"Cheese, camembert",11645.0,"Sweet potato, canned, syrup pack, solids and liquids",11445.0,"Seaweed, kelp, raw",11050.0,"Beans, shellie, canned, solids and liquids",9055.0,"Blueberries, frozen, sweetened",547.0,24.62,25.34,59.099999999999994,36.81
626,23279.0,"Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled",11891.0,"Turnip greens, cooked, boiled, drained, with salt",1224.0,"Protein supplement, milk based, Muscle Milk Light, powder",11458.0,"Spinach, cooked, boiled, drained, without salt",9273.0,"Pineapple juice, canned or bottled, unsweetened, without added ascorbic acid",730.0,80.77,26.910000000000004,44.08,14.940000000000001
627,23469.0,"Beef, New Zealand, imported, striploin, separable lean and fat, raw",28035.0,"GIRL SCOUTS, Thin Mints Cookies",1018.0,"Cheese, edam",11497.0,"Succotash, (corn and limas), canned, with cream style corn",9514.0,"Juice Smoothie, BOLTHOUSE FARMS, BERRY BOOST",1234.0,51.25,72.09,97.84,42.730000000000004
628,10948.0,"Pork, fresh, enhanced, loin, top loin (chops), boneless, separable lean only, raw",28187.0,"KELLOGG'S, SPECIAL K, Cracker Chips, Sea Salt",11749.0,"Cabbage, common (danish, domestic, and pointed types), freshly harvest, raw",11380.0,"Potatoes, mashed, dehydrated, granules without milk, dry form",9120.0,"Grapefruit, sections, canned, juice pack, solids and liquids",911.0,38.02,11.89,175.71,12.870000000000001
629,7011.0,"Bologna, turkey",11924.0,"Soybeans, mature seeds, sprouted, cooked, stir-fried, with salt",43276.0,"Cheese spread, cream cheese base",11982.0,"Peppers, pasilla, dried",9309.0,"Rhubarb, frozen, uncooked",995.0,44.519999999999996,67.71,73.81,7.5
630,7029.0,"Ham, sliced, regular (approximately 11% fat)",18278.0,"Muffins, blueberry, prepared from recipe, made with low fat (2%) milk",1281.0,"Yogurt, Greek, non fat, strawberry, CHOBANI",11220.0,"Gourd, dishcloth (towelgourd), raw",9148.0,"Kiwifruit, green, raw",609.0,33.470000000000006,20.24,75.16,21.869999999999997
631,7070.0,"Salami, cooked, turkey",1259.0,"Cheese spread, American or Cheddar cheese base, reduced fat",1260.0,"Cheese, cheddar, reduced fat",11758.0,"Carrots, canned, no salt added, solids and liquids",9309.0,"Rhubarb, frozen, uncooked",701.0,61.1,38.75,26.78,11.999999999999998
632,1227.0,"Cheese, dry white, queso seco",18360.0,"Taco shells, baked",11660.0,"Tomatoes, red, ripe, cooked, stewed",11157.0,"Chrysanthemum, garland, raw",9041.0,"Bananas, dehydrated, or banana powder",1250.0,40.13,51.190000000000005,169.88,49.349999999999994
633,23640.0,"Beef, variety meats and by-products, tripe, cooked, simmered",20116.0,"Noodles, japanese, somen, dry",28199.0,"MOTHER'S, English Tea Sandwich Cookies",11726.0,"Beans, snap, green, canned, no salt added, solids and liquids",9503.0,"Apples, raw, gala, with skin",991.0,28.610000000000003,24.380000000000003,164.26999999999998,42.37
634,7077.0,"Smoked link sausage, pork and beef, nonfat dry milk added",28121.0,"KEEBLER, 100 Calorie RIGHT BITES, Sandies Shortbread Cookies, Fudge Dipped",11238.0,"Mushrooms, shiitake, raw",11190.0,"Cornsalad, raw",9017.0,"Apple juice, frozen concentrate, unsweetened, undiluted, without added ascorbic acid",996.0,22.13,48.97,125.71000000000001,68.21
635,1215.0,"Cheese product, pasteurized process, American, reduced fat, fortified with vitamin D",20624.0,"Wheat flour, white (industrial), 9% protein, bleached, unenriched",1006.0,"Cheese, brie",11563.0,"Tree fern, cooked, without salt",9322.0,"Tamarinds, raw",1220.0,50.33,43.88,161.85,47.809999999999995
636,7273.0,"CARL BUDDIG, Smoked Sliced Turkey, light and dark meat",18264.0,"English muffins, wheat",11927.0,"Mountain yam, hawaii, cooked, steamed, with salt",11205.0,"Cucumber, with peel, raw",9271.0,"Pineapple, canned, extra heavy syrup pack, solids and liquids",563.0,28.919999999999998,11.399999999999999,91.71999999999998,3.23
637,15017.0,"Fish, cod, Atlantic, canned, solids and liquid",18567.0,"KRAFT, STOVE TOP Stuffing Mix Chicken Flavor",43312.0,"Vegetables, mixed (corn, lima beans, peas, green beans, carrots) canned, no salt added",11827.0,"Pokeberry shoots, (poke), cooked, boiled, drained, with salt",9211.0,"Orange juice, chilled, includes from concentrate, with added calcium",590.0,39.739999999999995,5.680000000000001,94.77999999999999,22.42
638,43261.0,"Yogurt, fruit variety, nonfat",11109.0,"Cabbage, raw",28006.0,"KELLOGG'S, CINNABON, Pancakes, Original",11749.0,"Cabbage, common (danish, domestic, and pointed types), freshly harvest, raw",9073.0,"Cherries, sweet, canned, light syrup pack, solids and liquids",469.0,12.5,8.33,90.56,52.89
639,1224.0,"Protein supplement, milk based, Muscle Milk Light, powder",11232.0,"Jute, potherb, cooked, boiled, drained, without salt",20076.0,"Wheat, durum",11852.0,"Salsify, cooked, boiled, drained, with salt",9517.0,"Apple juice, canned or bottled, unsweetened, with added ascorbic acid, calcium, and potassium",888.0,70.21000000000001,15.01,127.26999999999998,17.37
640,5067.0,"Chicken, broilers or fryers, drumstick, meat and skin, cooked, fried, batter",9286.0,"Pomegranates, raw",18264.0,"English muffins, wheat",11249.0,"Lentils, sprouted, cooked, stir-fried, without salt",9362.0,"Cherries, sour, canned, water pack, drained",717.0,41.80999999999999,19.580000000000002,103.48,22.22
