,DEP ID,DEP Descrip,BC ID,BC Descrip,FFC ID,FFC Descrip,Energy_kcal,Protein_g,Fat_g,Carb_g,Sugar_g
608,1071.0,"Dessert topping, powdered, 1.5 ounce prepared with 1/2 cup milk",28256.0,"AUSTIN, Peanut Butter on Cheese Crackers, sandwich-type",9271.0,"Pineapple, canned, extra heavy syrup pack, solids and liquids",769.0,14.75,37.33,97.63,26.13
609,1035.0,"Cheese, provolone",28293.0,"Cookie, butter or sugar, with chocolate icing or filling",9503.0,"Apples, raw, gala, with skin",911.0,29.93,50.24,84.65,44.73
610,1083.0,"Milk, lowfat, fluid, 1% milkfat, with added nonfat milk solids, vitamin A and vitamin D",8123.0,"Cereals, oats, instant, fortified, plain, prepared with water (boiling water added or microwaved)",9017.0,"Apple juice, frozen concentrate, unsweetened, undiluted, without added ascorbic acid",277.0,6.359999999999999,2.7,57.64,39.29
611,1259.0,"Cheese spread, American or Cheddar cheese base, reduced fat",28103.0,"KEEBLER, GRIPZ, CHIPS DELUXE, Rainbow Chocolate Chip Cookies, bite-size",9301.0,"Rambutan, canned, syrup pack",728.0,18.759999999999998,26.79,105.88,40.56
612,1001.0,"Butter, salted",18642.0,"GENERAL MILLS, BETTY CROCKER SUPERMOIST Yellow Cake Mix, dry",9013.0,"Apples, dried, sulfured, stewed, with added sugar",1213.0,4.85,89.27999999999999,102.09,43.96
613,1089.0,"Milk, low sodium, fluid",18951.0,"Waffles, chocolate chip, frozen, ready-to-heat",9270.0,"Pineapple, canned, heavy syrup pack, solids and liquids",436.0,9.25,13.669999999999998,70.34,34.459999999999994
614,1096.0,"Milk, canned, evaporated, with added vitamin D and without added vitamin A",28274.0,"MURRAY, Honey Graham",9252.0,"Pears, raw",636.0,13.07,20.9,100.97000000000001,41.79
615,43396.0,"Cheese, cottage, lowfat, 1% milkfat, with vegetables",18150.0,"Cookies, animal crackers (includes arrowroot, tea biscuits)",9148.0,"Kiwifruit, green, raw",574.0,18.94,15.32,91.75999999999999,35.29
616,1251.0,"Cheese, Mexican blend",18403.0,"Waffles, plain, frozen, ready -to-heat, toasted",9017.0,"Apple juice, frozen concentrate, unsweetened, undiluted, without added ascorbic acid",836.0,31.240000000000002,38.49,92.03999999999999,45.08
617,1019.0,"Cheese, feta",8673.0,"Cereals, ready-to-eat, MALT-O-MEAL, Blueberry Mini SPOONERS",9514.0,"Juice Smoothie, BOLTHOUSE FARMS, BERRY BOOST",660.0,23.650000000000002,23.220000000000002,94.39000000000001,31.830000000000002
618,1179.0,"Sour cream, light",28103.0,"KEEBLER, GRIPZ, CHIPS DELUXE, Rainbow Chocolate Chip Cookies, bite-size",9517.0,"Apple juice, canned or bottled, unsweetened, with added ascorbic acid, calcium, and potassium",654.0,8.319999999999999,28.47,92.88999999999999,43.19
619,1010.0,"Cheese, cheshire",28000.0,"KELLOGG'S, EGGO, Mini Muffin Tops, Chocolate Chip",9507.0,"Juice Smoothie, NAKED JUICE, MIGHTY MANGO",750.0,28.990000000000002,41.8,64.78,31.0
620,1096.0,"Milk, canned, evaporated, with added vitamin D and without added vitamin A",18177.0,"Cookies, molasses",9415.0,"Pears, raw, green anjou",630.0,12.85,20.46,99.63,37.370000000000005
621,1070.0,"Dessert topping, powdered",28059.0,"KEEBLER, CHIPS DELUXE, Peanut Butter Cups Cookies",9434.0,"Guanabana nectar, canned",1155.0,11.01,68.99,128.27,95.81
622,1224.0,"Protein supplement, milk based, Muscle Milk Light, powder",8252.0,"Cereals, QUAKER, QUAKER MultiGrain Oatmeal, prepared with water, salt",9229.0,"Papaya nectar, canned",514.0,52.24,12.620000000000001,49.98,17.91
623,1114.0,"Whey, sweet, fluid",8146.0,"Cereals ready-to-eat, QUAKER, QUAKER Puffed Wheat",9041.0,"Bananas, dehydrated, or banana powder",739.0,21.000000000000004,4.32,169.81,53.809999999999995
624,1096.0,"Milk, canned, evaporated, with added vitamin D and without added vitamin A",8210.0,"Cereals ready-to-eat, QUAKER, QUAKER OAT CINNAMON LIFE",9383.0,"Tangerines, (mandarin oranges), canned, juice pack, drained",546.0,16.7,11.7,98.47,43.47
625,1237.0,"Ice cream, bar or stick, chocolate covered",8121.0,"Cereals, oats, regular and quick, unenriched, cooked with water (includes boiling and microwaving), without salt",9075.0,"Cherries, sweet, canned, extra heavy syrup pack, solids and liquids",504.0,7.2299999999999995,25.77,62.730000000000004,18.57
626,1035.0,"Cheese, provolone",28253.0,"SUNSHINE, CHEEZ-IT, Snack Mix",9271.0,"Pineapple, canned, extra heavy syrup pack, solids and liquids",872.0,34.92,41.93,90.34,2.7600000000000002
627,1121.0,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce",18002.0,"Bagels, plain, toasted, enriched, with calcium propionate (includes onion, poppy, sesame)",9174.0,"Loquats, raw",437.0,15.940000000000001,3.0,88.3,24.87
628,42258.0,"Cheese product, pasteurized process, cheddar, reduced fat",18272.0,"Ice cream cones, sugar, rolled-type",9340.0,"Pears, asian, raw",684.0,26.0,18.13,105.35,40.73
629,1043.0,"Cheese, pasteurized process, pimento",28057.0,"KEEBLER, CHIPS DELUXE, Oatmeal Chocolate Chip Cookies",9415.0,"Pears, raw, green anjou",941.0,28.970000000000002,55.4,82.82,42.64999999999999
630,1178.0,"Sour cream, reduced fat",28059.0,"KEEBLER, CHIPS DELUXE, Peanut Butter Cups Cookies",9271.0,"Pineapple, canned, extra heavy syrup pack, solids and liquids",783.0,13.34,43.11,89.3,30.5
631,1092.0,"Milk, dry, nonfat, instant, with added vitamin A and vitamin D",8211.0,"Cereals ready-to-eat, QUAKER, HONEY GRAHAM OH!S",9316.0,"Strawberries, raw",802.0,39.690000000000005,8.65,143.52,100.30999999999999
632,1007.0,"Cheese, camembert",18002.0,"Bagels, plain, toasted, enriched, with calcium propionate (includes onion, poppy, sesame)",9056.0,"Boysenberries, canned, heavy syrup",676.0,31.93,26.1,79.88,6.28
633,1229.0,"Cheese, white, queso blanco",18037.0,"Bread, oat bran",9273.0,"Pineapple juice, canned or bottled, unsweetened, without added ascorbic acid",599.0,31.14,28.830000000000002,55.199999999999996,19.44
634,1121.0,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce",28308.0,"Crackers, standard snack-type, with whole wheat",9272.0,"Pineapple, frozen, chunks, sweetened",651.0,12.06,19.020000000000003,109.62,50.58
635,1182.0,"USDA Commodity, cheese, cheddar, reduced fat",8284.0,"Cereals ready-to-eat, KELLOGG, KELLOGG'S Low Fat Granola with Raisins",9514.0,"Juice Smoothie, BOLTHOUSE FARMS, BERRY BOOST",709.0,36.830000000000005,23.52,93.0,37.78
636,1097.0,"Milk, canned, evaporated, nonfat, with added vitamin A and vitamin D",28057.0,"KEEBLER, CHIPS DELUXE, Oatmeal Chocolate Chip Cookies",9183.0,"Melons, casaba, raw",606.0,15.059999999999999,24.400000000000002,83.22999999999999,49.339999999999996
637,1097.0,"Milk, canned, evaporated, nonfat, with added vitamin A and vitamin D",18275.0,"Muffins, blueberry, dry mix",9503.0,"Apples, raw, gala, with skin",428.0,11.28,3.5700000000000003,86.03,54.449999999999996
638,1224.0,"Protein supplement, milk based, Muscle Milk Light, powder",18972.0,"Bread, cheese",9147.0,"Jujube, dried",1091.0,64.12,33.93,140.43,6.08
639,1219.0,"Yogurt, fruit, lowfat, with low calorie sweetener, fortified with vitamin D",8707.0,"Cereals ready-to-eat, KELLOGG'S SPECIAL K Chocolate Almond",9229.0,"Papaya nectar, canned",537.0,12.62,6.65,114.61,44.31
640,1130.0,"Egg, whole, cooked, omelet",18212.0,"Cookies, vanilla wafers, lower fat",9013.0,"Apples, dried, sulfured, stewed, with added sugar",678.0,15.77,26.93,94.97,37.81
641,1116.0,"Yogurt, plain, whole milk, 8 grams protein per 8 ounce",8121.0,"Cereals, oats, regular and quick, unenriched, cooked with water (includes boiling and microwaving), without salt",9517.0,"Apple juice, canned or bottled, unsweetened, with added ascorbic acid, calcium, and potassium",180.0,6.13,4.9399999999999995,28.15,14.4
642,1212.0,"Milk, dry, whole, without added vitamin D",28000.0,"KELLOGG'S, EGGO, Mini Muffin Tops, Chocolate Chip",9270.0,"Pineapple, canned, heavy syrup pack, solids and liquids",874.0,31.87,38.019999999999996,103.62,73.82
643,1186.0,"Cheese, cream, fat free",18176.0,"Cookies, marshmallow, chocolate-coated (includes marshmallow pies)",9120.0,"Grapefruit, sections, canned, juice pack, solids and liquids",563.0,20.389999999999997,17.99,84.57,59.08
644,1006.0,"Cheese, brie",18306.0,"Pie, blueberry, prepared from recipe",9195.0,"Olives, pickled, canned or bottled, green",724.0,24.48,54.9,37.790000000000006,0.99
645,1266.0,"Cheese, Swiss, nonfat or fat free",28177.0,"KELLOGG'S, POP-TARTS, Frosted Wild Strawberry Toaster Pastries",9028.0,"Apricots, canned, heavy syrup pack, without skin, solids and liquids",601.0,32.809999999999995,9.79,96.95,31.93
646,1250.0,"Nutritional supplement for people with diabetes, liquid",18312.0,"Pie, chocolate mousse, prepared from mix, no-bake type",9147.0,"Jujube, dried",635.0,11.600000000000001,19.580000000000002,115.08,2.64
647,1250.0,"Nutritional supplement for people with diabetes, liquid",28300.0,"Cookies, oatmeal sandwich, with creme filling",9183.0,"Melons, casaba, raw",514.0,8.12,21.47,74.08,39.69
648,1071.0,"Dessert topping, powdered, 1.5 ounce prepared with 1/2 cup milk",18280.0,"Muffins, corn, dry mix, prepared",9135.0,"Grape juice, canned or bottled, unsweetened, without added ascorbic acid",575.0,11.379999999999999,23.05,81.0,31.33
649,1237.0,"Ice cream, bar or stick, chocolate covered",8393.0,"Cereals ready-to-eat, KASHI GOLEAN",9301.0,"Rambutan, canned, syrup pack",724.0,29.64,26.51,112.56,34.8
650,42258.0,"Cheese product, pasteurized process, cheddar, reduced fat",8239.0,"Cereals ready-to-eat, GENERAL MILLS, Berry Burst CHEERIOS, Triple Berry",9041.0,"Bananas, dehydrated, or banana powder",964.0,30.290000000000003,20.41,179.38,82.32
651,1089.0,"Milk, low sodium, fluid",18237.0,"Cream puff shell, prepared from recipe",9133.0,"Grapes, canned, thompson seedless, water pack, solids and liquids",463.0,12.6,29.47,37.56,14.59
652,1224.0,"Protein supplement, milk based, Muscle Milk Light, powder",18931.0,"USDA Commodity, Bakery, Flour Mix Low-fat",9148.0,"Kiwifruit, green, raw",818.0,60.21,17.22,107.25,12.99
653,1035.0,"Cheese, provolone",28216.0,"MURRAY, Old Fashioned Iced Oatmeal Cookies",9229.0,"Papaya nectar, canned",867.0,30.75,44.27,87.65,46.97
654,43261.0,"Yogurt, fruit variety, nonfat",28216.0,"MURRAY, Old Fashioned Iced Oatmeal Cookies",9124.0,"Grapefruit juice, white, canned, sweetened",600.0,9.98,17.79,101.13,62.53
655,1200.0,Reddi Wip Fat Free Whipped Topping,28264.0,"KEEBLER, Oatmeal Cookies",9415.0,"Pears, raw, green anjou",693.0,10.54,25.200000000000003,108.49000000000001,56.629999999999995
656,1081.0,"Milk, reduced fat, fluid, 2% milkfat, protein fortified, with added vitamin A and vitamin D",28155.0,"KEEBLER, Waffle Bowls",9075.0,"Cherries, sweet, canned, extra heavy syrup pack, solids and liquids",582.0,11.04,7.43,119.42,36.86
657,1259.0,"Cheese spread, American or Cheddar cheese base, reduced fat",8560.0,"Cereals ready-to-eat, KASHI GO LEAN CRUNCH!, Honey Almond Flax",9150.0,"Lemons, raw, without peel",584.0,31.3,19.080000000000002,86.93,31.759999999999998
658,1254.0,"Cheese food, pasteurized process, American, without added vitamin D",8676.0,"Cereals ready-to-eat, MALT-O-MEAL, Honey Nut SCOOTERS",9237.0,"Peaches, canned, water pack, solids and liquids",703.0,24.87,29.29,92.62,42.83
659,43543.0,"Milk, imitation, non-soy",18278.0,"Muffins, blueberry, prepared from recipe, made with low fat (2%) milk",9434.0,"Guanabana nectar, canned",390.0,8.209999999999999,12.97,60.93,18.37
660,1001.0,"Butter, salted",18032.0,"Bread, irish soda, prepared from recipe",9445.0,"Kiwifruit, gold, raw",1067.0,8.68,86.67,70.29,11.040000000000001
661,1182.0,"USDA Commodity, cheese, cheddar, reduced fat",18082.0,"Bread stuffing, bread, dry mix, prepared",9325.0,"Fruit salad, (pineapple and papaya and banana and guava), tropical, canned, heavy syrup, solids and liquids",545.0,30.81,27.0,46.06,2.69
662,1121.0,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce",8316.0,"Cereals, QUAKER, hominy grits, white, regular, dry",9226.0,"Papayas, raw",506.0,13.640000000000002,2.9400000000000004,109.07,27.51
663,1121.0,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce",18225.0,"Crackers, rye, sandwich-type with cheese filling",9309.0,"Rhubarb, frozen, uncooked",604.0,14.120000000000001,23.490000000000002,84.94999999999999,20.150000000000002
664,1130.0,"Egg, whole, cooked, omelet",8100.0,"Cereals, CREAM OF RICE, dry",9271.0,"Pineapple, canned, extra heavy syrup pack, solids and liquids",607.0,17.21,12.27,104.54,0.61
665,1182.0,"USDA Commodity, cheese, cheddar, reduced fat",28032.0,"GIRL SCOUTS, Samoas Cookies",9301.0,"Rambutan, canned, syrup pack",853.0,31.349999999999998,44.31,86.97,36.379999999999995
666,1010.0,"Cheese, cheshire",28079.0,"KEEBLER, FUDGE SHOPPE, Coconut Dreams Cookies",9383.0,"Tangerines, (mandarin oranges), canned, juice pack, drained",924.0,27.62,58.64,75.58999999999999,42.75
667,1223.0,"Protein supplement, milk based, Muscle Milk, powder",18127.0,"Cake, snack cakes, creme-filled, chocolate with frosting",9057.0,"Boysenberries, frozen, unsweetened",860.0,50.440000000000005,33.33,91.0,50.36
668,1071.0,"Dessert topping, powdered, 1.5 ounce prepared with 1/2 cup milk",8210.0,"Cereals ready-to-eat, QUAKER, QUAKER OAT CINNAMON LIFE",9124.0,"Grapefruit juice, white, canned, sweetened",614.0,13.33,16.91,107.27999999999999,53.34
669,43543.0,"Milk, imitation, non-soy",8236.0,"Cereals, QUAKER, Oat Bran, QUAKER/MOTHER'S Oat Bran, prepared with water, no salt",9325.0,"Fruit salad, (pineapple and papaya and banana and guava), tropical, canned, heavy syrup, solids and liquids",175.0,4.04,3.0500000000000003,35.15,5.3
670,1092.0,"Milk, dry, nonfat, instant, with added vitamin A and vitamin D",8655.0,"Cereals ready-to-eat, POST, HONEY BUNCHES OF OATS, pecan bunches",9452.0,Orange Pineapple Juice Blend,808.0,42.51,6.2,146.39,84.66
671,1212.0,"Milk, dry, whole, without added vitamin D",18032.0,"Bread, irish soda, prepared from recipe",9273.0,"Pineapple juice, canned or bottled, unsweetened, without added ascorbic acid",839.0,33.28,31.830000000000002,107.29,48.400000000000006
672,1043.0,"Cheese, pasteurized process, pimento",18159.0,"Cookies, chocolate chip, commercially prepared, regular, higher fat, enriched",9286.0,"Pomegranates, raw",950.0,28.9,57.09,85.79,47.19
673,1259.0,"Cheese spread, American or Cheddar cheese base, reduced fat",18225.0,"Crackers, rye, sandwich-type with cheese filling",9270.0,"Pineapple, canned, heavy syrup pack, solids and liquids",735.0,22.96,31.29,91.71,23.959999999999997
674,43261.0,"Yogurt, fruit variety, nonfat",8478.0,"Cereals ready-to-eat, MALT-O-MEAL, GOLDEN PUFFS",9286.0,"Pomegranates, raw",575.0,11.84,2.26,127.42,84.01
675,1251.0,"Cheese, Mexican blend",18443.0,"Pie, apple, commercially prepared, unenriched flour",9021.0,"Apricots, raw",643.0,26.839999999999996,39.900000000000006,46.87,10.47
676,1001.0,"Butter, salted",18301.0,"Pie, apple, commercially prepared, enriched flour",9147.0,"Jujube, dried",1241.0,6.45,93.21,107.66,15.71
677,1081.0,"Milk, reduced fat, fluid, 2% milkfat, protein fortified, with added vitamin A and vitamin D",18159.0,"Cookies, chocolate chip, commercially prepared, regular, higher fat, enriched",9021.0,"Apricots, raw",596.0,10.450000000000001,27.09,81.97,47.4
678,1237.0,"Ice cream, bar or stick, chocolate covered",18972.0,"Bread, cheese",9195.0,"Olives, pickled, canned or bottled, green",884.0,15.549999999999999,60.25,73.17,20.92
679,1096.0,"Milk, canned, evaporated, with added vitamin D and without added vitamin A",18048.0,"Bread, raisin, toasted, enriched",9021.0,"Apricots, raw",479.0,16.81,12.75,78.06,25.46
680,1043.0,"Cheese, pasteurized process, pimento",18064.0,"Bread, wheat",9195.0,"Olives, pickled, canned or bottled, green",787.0,33.88,49.76,54.25,7.07
681,1077.0,"Milk, whole, 3.25% milkfat, with added vitamin D",18225.0,"Crackers, rye, sandwich-type with cheese filling",9226.0,"Papayas, raw",585.0,12.82,25.810000000000002,76.41999999999999,12.870000000000001
682,1070.0,"Dessert topping, powdered",18390.0,"Pancakes, buttermilk, prepared from recipe",9150.0,"Lemons, raw, without peel",833.0,12.799999999999999,49.519999999999996,90.56,55.04
683,1081.0,"Milk, reduced fat, fluid, 2% milkfat, protein fortified, with added vitamin A and vitamin D",28063.0,"KEEBLER, CLUB, Buttery Garlic Crackers",9023.0,"Apricots, canned, water pack, without skin, solids and liquids",566.0,10.139999999999999,24.51,76.67,13.86
684,43278.0,"Cheese, american cheddar, imitation",28063.0,"KEEBLER, CLUB, Buttery Garlic Crackers",9420.0,"Jackfruit, canned, syrup pack",819.0,22.56,36.64,101.24,16.34
685,1130.0,"Egg, whole, cooked, omelet",28134.0,"KEEBLER, TOASTEDS, Party Pack Cracker Assortment",9237.0,"Peaches, canned, water pack, solids and liquids",661.0,17.51,34.72,71.15,12.32
686,43278.0,"Cheese, american cheddar, imitation",8506.0,"Cereals ready-to-eat, RALSTON Corn Flakes",9135.0,"Grape juice, canned or bottled, unsweetened, without added ascorbic acid",656.0,22.970000000000002,15.040000000000001,114.38,29.78
687,43261.0,"Yogurt, fruit variety, nonfat",18335.0,"Pie crust, standard-type, frozen, ready-to-bake, enriched, baked",9434.0,"Guanabana nectar, canned",662.0,11.01,28.96,90.17000000000002,36.3
688,1077.0,"Milk, whole, 3.25% milkfat, with added vitamin D",8228.0,"Cereals, QUAKER, Instant Oatmeal, raisins, dates and walnuts, dry",9021.0,"Apricots, raw",480.0,13.370000000000001,10.620000000000001,88.33,45.14
689,1254.0,"Cheese food, pasteurized process, American, without added vitamin D",8478.0,"Cereals ready-to-eat, MALT-O-MEAL, GOLDEN PUFFS",9195.0,"Olives, pickled, canned or bottled, green",872.0,23.66,41.84,102.12,57.470000000000006
690,1077.0,"Milk, whole, 3.25% milkfat, with added vitamin D",8121.0,"Cereals, oats, regular and quick, unenriched, cooked with water (includes boiling and microwaving), without salt",9211.0,"Orange juice, chilled, includes from concentrate, with added calcium",179.0,6.369999999999999,4.89,28.07,13.63
691,1129.0,"Egg, whole, cooked, hard-boiled",18360.0,"Taco shells, baked",9271.0,"Pineapple, canned, extra heavy syrup pack, solids and liquids",714.0,19.330000000000002,32.51,86.11,2.62
692,1006.0,"Cheese, brie",8316.0,"Cereals, QUAKER, hominy grits, white, regular, dry",9420.0,"Jackfruit, canned, syrup pack",787.0,29.91,29.42,103.59,1.09
693,1070.0,"Dessert topping, powdered",18292.0,"Pancakes, plain, dry mix, incomplete, prepared",9316.0,"Strawberries, raw",827.0,13.37,47.92,89.12,57.43
694,1193.0,KRAFT BREAKSTONE'S Reduced Fat Sour Cream,18271.0,"Ice cream cones, cake or wafer-type",9135.0,"Grape juice, canned or bottled, unsweetened, without added ascorbic acid",629.0,12.969999999999999,19.029999999999998,100.27,26.6
695,1059.0,"Milk, filled, fluid, with blend of hydrogenated vegetable oils",18506.0,"KELLOGG'S, EGGO, NUTRI-GRAIN, Waffles, Low Fat",9258.0,"Pears, canned, extra heavy syrup pack, solids and liquids",361.0,10.02,7.09,68.99000000000001,3.9
696,1219.0,"Yogurt, fruit, lowfat, with low calorie sweetener, fortified with vitamin D",18242.0,"Croutons, plain",9013.0,"Apples, dried, sulfured, stewed, with added sugar",595.0,16.96,8.08,112.83,2.9
697,1070.0,"Dessert topping, powdered",28171.0,"KELLOGG'S, POP-TARTS, Frosted Pumpkin Pie Toaster Pastries",9445.0,"Kiwifruit, gold, raw",1031.0,10.830000000000002,50.980000000000004,137.36999999999998,92.12
